feed on,[fid ɔn],以......为食,"And one of the concrete ways people have been doing this is by cleaning up polluted habitat areas and then replanting flowers, um, replanting native flowers that humming birds feed on",人们采取的具体方法之一是清理被污染的栖息地，然后重新种植花卉，嗯，重新种植蜂鸟赖以生存的本地花卉
fight for,[faɪt fər],为......而战,"If workers from two different colonies arrive at the prospective nest at the same time, they may fight forpossession",如果来自两个不同蚁群的工蚁同时到达预期的巢穴，它们可能会争夺领地
fight off,[faɪt ɔf],击退；竭力避免,,
fight with,[faɪt wɪθ],与......并肩战斗；为反对......而战斗；与......打架,,
figure out,[ˈfɪgjər aʊt], 解決；算出；想出；理解,[C] Help the man figure out which ctasses to take,[C] 帮助该男子确定该采取哪些措施
file for,[faɪl fər],提出；申请,,
fill out,[fɪl aʊt],填写；填充,The reason the man has to fill out a form,该男子必须填写表格的原因
fill up,[fɪl əp],（使）填满；装满,"And as it builds up, it starts to fill up the lake and there's less and less room left for water",随着水的不断积累，湖水开始被填满，剩下的空间越来越小
find fault with,[faɪnd fɔlt wɪθ],抱怨；找碴；挑剔,,
first and foremost,[fərst ənd ˈfɔrˌmoʊst],首先,"But, it may make more sense to consider Audubon, first and foremost, as a naturalist, as a scientist",但是，首先将奥杜邦视为自然学家、科学家可能更有意义
fish for,[fɪʃ fər],摸索；搜寻,,
fit in/into,[fɪt in/into*],适应；适合,,
fit out with,[fɪt aʊt wɪθ],向......提供（或配备）所需的东西,,
flag up,[flæg əp],标记出,,
flash back to,[flæʃ bæk tɪ],回想起,,
flatter oneself,[ˈflætər ˌwənˈsɛlf],自以为是；自鸣得意,,
focus on,[ˈfoʊkɪs ɔn],集中于,Another explanation for the focus on animals might be that these people sought to improve their luck at hunting,对动物的关注的另一种解释可能是这些人试图提高他们的狩猎运气
for a while,[fər ə waɪl],暂时；片刻,"Like I said before, Uranium-Lead Dating has been with us for a while",正如我之前所说，铀​​铅约会已经伴随我们一段时间了
for fear of/that,[fər fɪr of/that*],生怕；以免,,
for free,[fər fri],免费,"The band is labeled with a tracking number, oh, and there is a phone number on the band for people to call for free, to report a banded bird they've found or recaptured",腕带上贴有跟踪号码，哦，腕带上有一个电话号码，供人们免费拨打，报告他们发现或重新捕获的带带鸟
for instance,[fər ˈɪnstəns],例如,"Studies on discrimination and problem- solving skills in the bottlenose dolphin, for instance, have concluded that its intelligence lies ""somewhere between that of a dog and a chimpanzee",例如，对宽吻海豚的辨别能力和解决问题能力的研究得出的结论是，它的智力“介于狗和黑猩猩之间”。
for one thing,[fər wən θɪŋ],首先；一方面,"I mean, for one thing, the project established a lot of…uh like community art centers and galleries in places like rural areas where people hadn't really hadaccess to the arts",我的意思是，首先，该项目在农村等人们以前无法真正接触艺术的地方建立了很多社区艺术中心和画廊
for one's sake,[fər wənz seɪk],为了......的缘故；为了......的利益,"If we value something not as a means to something else, but for its own sake, let us say that it has “intrinsic value",如果我们重视某物不是为了获得其他东西的手段，而是为了它本身，那么我们可以说它具有“内在价值”
for sale,[fər seɪl],出售；待售,"However , recently a professio nally painted, full-length portrait of a teenage girl owned by a mem ber of the Austen family has come up for sale",然而，最近，奥斯汀家族一位成员所拥有的一幅由专业人士绘制的少女全身肖像挂牌出售。
for the benefit of,[fər ðə ˈbɛnəfɪt əv],为了......的利益,"Is translocation successful if the individuals survive the first week or a year, or do they need to reproduce for one or several generations？Whatever the answer, it is clear that a general framework is required to ensure that any translocation is justified, has a realistic chance of success,and will be properly monitored and evaluated for the benefit of future efforts",如果个体存活了第一周或一年，易位就成功了，还是需要繁殖一代或几代？无论答案是什么，很明显需要一个总体框架来确保任何易位都是合理的，具有现实意义成功的机会，并将受到适当的监测和评估，以利于未来的努力
for the first time,[fər ðə fərst taɪm],第一次；首次；开始,"When some people visit a city or country for the first time, they prefer to take an organized tour",当一些人第一次访问一个城市或国家时，他们更喜欢参加有组织的旅游
for the purpose of,[fər ðə ˈpərpəs əv],为了......目的,The flat character is introduced solely for the purpose of allowing the round character to show off,引入扁字只是为了让圆字得以展示
for the sake of,[fər ðə seɪk əv],为了......起见；看在......的分上,He criticizes that people of his time for abandoning their own minds and their own wills for the sake of conformity and consistency,他批评他那个时代的人们为了顺从和一致而放弃自己的思想和自己的意志。
freeze over,[friz ˈoʊvər],冻结；使......凝固；冰封,,
frighten away,[ˈfraɪtən əˈweɪ],吓跑；吓走,,
from one's point of view,[frəm wənz pɔɪnt əv vju],从某人的角度看；根据某人的观点,I want to respond the question from the second point of view,我想从第二个角度来回答这个问题
from the bottom up,[frəm ðə ˈbɑtəm əp],从下到上,,
from the perspective of,[frəm ðə pərˈspɛktɪv əv],从......的角度,The theory is attractive because it explains yawning from the perspective of Darwinian evolution,该理论很有吸引力，因为它从达尔文进化论的角度解释了打哈欠
from the standpoint of,[frəm ðə ˈstændˌpɔɪnt əv],从......的角度,It can be inferred from paragraph 2 that all of the following features of modern architecture seemed odd from the standpoint of traditional architecture,从第 2 段可以推断，从传统建筑的角度来看，现代建筑的以下所有特征似乎都很奇怪
from time to time,[frəm taɪm tɪ taɪm],时不时；偶尔,The studies are complicated by the fact that the data are sometimes contradictory and the mechanisms apparently change from time to time,由于数据有时是矛盾的，并且机制明显不时发生变化，因此研究变得复杂
fulfill one's pledge,[fʊlˈfɪl wənz plɛʤ],履行诺言,,
function as,[ˈfəŋkʃən ɛz],起......的作用；具有......的功能,The idea of associations of plants and animals that function as “superorganisms ”was later rejected by biologists who saw no strong evidence in support of that idea,植物和动物联合起来作为“超有机体”的想法后来被生物学家拒绝，因为他们没有看到强有力的证据支持这一想法。
gain control of,[geɪn kənˈtroʊl əv],控制,The richest individuals managed to gain control of the most valuable cropland,最富有的人设法控制了最有价值的农田
get into the habit of,[gɪt ˈɪntu ðə ˈhæbət əv],养成......的习惯,,
get involved,[gɪt ˌɪnˈvɑlvd],介入；参与,"S: Yeah, it seems like a great industry to(弱读) get involved with",S：是的，这似乎是一个很适合弱读的行业
get lost,[gɪt lɔst],迷路,There's just so much history to consider; you could get lost without a solid outline,有太多的历史需要考虑；如果没有明确的轮廓，你可能会迷路
get on with,[gɪt ɔn wɪθ],继续做,,
get over,[gɪt ˈoʊvər],克服；（从病中）恢复过来,"I know I encourage everyone in class to look at a substantial number of sources, but I don't want you to get overwhelmed",我知道我鼓励班上的每个人查看大量资源，但我不希望你们不知所措
get rid of,[gɪt rɪd əv],摆脱；除去,"Professor Well, as a matter of fact, a lot of politicians who did not believe in government support for the arts, they wanted to do away with the agency entirely, for that very reason, to get rid of governmental support",教授：事实上，很多政客不相信政府会支持艺术，他们想完全废除这个机构，就是因为这个原因，摆脱政府的支持
get stuck in,[gɪt stək ɪn],被困在；开始工作（或吃饭）；使劲干,,
get through,[gɪt θru],通过；完成；度过；熬过（困难时期等）,"Since it's only necessary for a few young toads or eggs to get through the fence in order to establish population on the other side, the fence is unlikely to be effective",由于只需要一些幼蟾蜍或卵穿过栅栏即可在另一侧建立种群，因此栅栏不太可能有效
get to,[gɪt tɪ],到达；开始；接触到,"The basic cultural requirements for the successful colonization of the Pacific islands include  the appropriate boat-building, sailing, and navigation skills to get to the islands in the first place;  domesticated plants and gardening skills suited to often marginal conditions; and a varied inventory  of fishing implements and techniques",太平洋岛屿成功殖民的基本文化要求首先包括适当的造船、航海和航海技能，以到达这些岛屿；适合边缘条件的驯化植物和园艺技能；以及各种捕鱼工具和技术的清单
