give vent to,[gɪv vɛnt tɪ],表达；发泄感情等（尤其指负面情绪）,
give way to,[gɪv weɪ tɪ],为所替代；让路；让位于,"Forests, wetlands, and grasslands will give way to ever more homes, malls, and offices"
glare at,[glɛr æt],怒目而视,
go about,[goʊ əˈbaʊt],着手做；忙于,Uranium-Lead Dating allowed them to go about it in an entirely different way
go abroad,[goʊ əˈbrɔd],去国外,
go after,[goʊ ˈæftər],追求；追逐,
go ahead,[goʊ əˈhɛd],前进；进行,"Does anyone know how the gas separates from the oil? Sam, go ahead"
go along with,[goʊ əˈlɔŋ wɪθ],遵从；赞同,"Oh, and another thing, that they might have in movie theaters in the early days, was a group of live actors reading the parts to go along with the film, or, and this seems a particularly bad idea to us now, one person narrating the action, an early example of a long tradition of movie producers, the ones concerned mostly about making money, not having much confidence in their audience, thinking that people somehow couldn't follow the events otherwise"
go back to,[goʊ bæk tɪ],来源于......；回到；追溯至,You can skip questions and go back to them later as long as there is time remaining
go crazy,[goʊ ˈkreɪzi], 发疯,
go down,[goʊ daʊn],下降,"If the price of CDs goes up, the demand will go down not only for CDs, but also for CD players"
go downhill,[goʊ ˈdaʊnˈhɪl],走下坡路；（形势）恶化,
go for,[goʊ fər],选择；袭击,"So I… Professor So, you want some pointers where to go for information on the subject? Well, you could always start by reading the chapter in the book on sociolinguistics"
go on,[goʊ ɔn],继续,"You might go on to argue that if you're relaxed, you'll learn better"
go out,[goʊ aʊt],（灯）熄灭,They have to sit at their desks when everyone else is allowed to go outside and play
go through,[goʊ θru],经受；仔细检查,They'll be able to tell you if they're planning to go through with it
go to extremes,[goʊ tɪ ɪkˈstrimz],走极端,
go to pieces,[goʊ tɪ ˈpisɪz],崩溃；破裂,
go under,[goʊ ˈəndər],下沉；沉没；失败；破产,
go up,[goʊ əp],增长；上升,"Now that gave them a very different idea about their product, they saw how people responded to it; they could go up to customers in the store and ask them questions about it, uh, yes Mike"
go with,[goʊ wɪθ],与......相配；伴随......而存在,"Student Ok, then we might as well give up on optical astronomy and go with radio astronomy"
go wrong,[goʊ rɔŋ],发生故障；出错,"And when John tells you he got mad, you're not surprised, because he always gets frustrated when things go wrong"
grab at,[græb æt],抓住；夺取,
grieve for/over,[griv for/over*],为......感到悲痛,
grow into,[groʊ ˈɪntu],成长为；长大了穿得上（大号的衣物）,[A] Seeds need less water to grow into a mature plant than spores do
grow out of,[groʊ aʊt əv],（因自身长大或改变而）改掉（或戒除）（习惯、爱好等）；长大了穿不下（原来的衣服）,
guard against,[gɑrd əˈgɛnst],防止；防范,
hand in,[hænd ɪn],递交,"These words, however, conflicted with his nonverbal behavior, such as his shaking his hand in pain and his trembling voice, so his daughter did not believe the verbal message"
hand out,[hænd aʊt],分袋；散袋,I am sure they won't be ready to hand out your award right at the beginning
hand over,[hænd ˈoʊvər],交出；移交,"And since you didn't really know when you bought a bulb if the colors would break, well, Dutch speculators invested hand over fist and drove prices sky high"
hang around,[hæŋ əraʊnd],闲荡；徘徊；逗留,
hang back,[hæŋ bæk],犹豫；踌躇；畏缩,
hang on to,[hæŋ ɔn tɪ],紧握住；坚持下去,
happen to,[ˈhæpən tɪ],发生于,"Student Professor Blake, um, did he happen to look at people who sign? I mean deaf people"
hasten to do sth.,[ˈheɪsən tɪ du sth*.],碰巧急忙做某事,
hate one's guts,[heɪt wənz gəts],对某人恨之入骨,
have a knowledge of,[hæv ə ˈnɑlɪʤ əv],对......有了解,
have a problem with,[hæv ə ˈprɑbləm wɪθ],有异议；不同意；反对,"Student Well, I did have a problem with that but I discussed it with one of your office staff, and she gave me permission"
have access to,[hæv ˈækˌsɛs tɪ],有.......的机会；有......的权利,"It will also mean that scientists will lose opportunities to make discoveries from studying fossils, since they won't have access to really important ones"
have advantages over,[hæv ædˈvæntɪʤɪz ˈoʊvər],比......优越,
have an acquaintance with sb.,[hæv ən əkˈweɪntəns wɪθ sb*.],与某人相识,
have an advantage over,[hæv ən ædˈvæntɪʤ ˈoʊvər],胜过；优于,To provide an example of an area where water clocks have an advantage over sun clocks
have an effect/impact/influence on,[hæv ən effect/impact/influence* ɔn],对......有影响,
have an understanding of,[hæv ən ˌəndərˈstændɪŋ əv],了解......,
have no effect on,[hæv noʊ ˈifɛkt ɔn],对......没有影响,
have no need to,[hæv noʊ nid tɪ],不需要......,"Since wind-pollinated flowers have no need to attract insects or other animals, they have dispensed with bright petals, nectar, and scent"
have nothing to do with,[hæv ˈnəθɪŋ tɪ du wɪθ],和......毫无关系,Their yawning seems to have nothing to do with sleepiness or boredom—quite the reverse—but it does precede a change in activity level
have sth. to do with,[hæv sth*. tɪ du wɪθ],与某事有关,
have sympathy for,[hæv ˈsɪmpəθi fər],怜悯,
have the ability to do sth.,[hæv ðə əˈbɪləˌti tɪ du sth*.],有能力做某事,"Although most plants cannot survive  in these soils, certain plants have the ability to tolerate high levels of these minerals"
head for,[hɛd fər],朝......进发,
hear about,[hir əˈbaʊt],听说；得知,"Um, did you hear about that new poetry club, The Poetry Kitchen"
hear of,[hir əv],听到,
heat up,[hit əp],加热；升温,"Basically, the idea here is that a periodic comet, with its very elongated orbit, just keeps coming back around again and again ．With Halley's comet, well, it returns every 75 years, roughly． But where is Halley's comet during most of this time? Well, like all orbiting bodies, a comet moves faster when it's closer to the Sun．So it only spends about a year or two in our neighborhood, inside the orbit of Jupiter ．Most of its time is spent way out beyond Jupiter's orbit, poking along near the farther reaches of it own orbit ．Because of this, we can only see Halley's for a few months every 75 years, first on its way in toward the Sun, and then on its way out again ． Now, you remember from our previous discussion that a comet's nucleus ,its core, is made up of ice and dust, like a frozen snowball ．And as it approaches the Sun, it starts to heat up．And some of the ice vaporizes into gas and spreads out from the nucleus ．The gases that vaporize from the comet, the comet never collects them back again, so on every orbit, the comet leaves part of itself behind． OK．How old is this solar system ?Four and a half billion years ．remember ?And Halley's is going around the Sun once every 75 years and losing stuff each time ．So the comet should be long gone by now, right? I mean, how come Halley's is still there? After four and a half billion years ． How could it be? Well, the answer is that this comet hasn't always been in such a short periodic orbit, since once a comet gets into an orbit that keeps it coming in close to the Sun quite frequently．Well, that comet's probably not going to be around too much longer"
help oneself (to),[hɛlp ˌwənˈsɛlf (tɪ)],自用；自取（食物等）,
help out,[hɛlp aʊt],帮助解决难题（或摆脱困境）,"If you still have to help out, any chance you could get the museum set up done before then"
help sb. with,[hɛlp sb*. wɪθ],② 在某方面帮助某人,
hold back,[hoʊld bæk],（使）犹豫；克制住（泪水或笑声等）,People may hold back sexually meaningful memories
hold off,[hoʊld ɔf],推迟；阻止,But let's hold off on talking about human behaviors from now
hold on to,[hoʊld ɔn tɪ],紧紧抓住；坚持,Surface tension is not strong enough to retain drops of water in rocks with large pores but it strong enough to hold on to thin films of water in rocks with small pores
hold one's breath,[hoʊld wənz brɛθ],② 屏住呼吸,"Student And well, I was thinking about it and I realized I don't understand how they hold their breath underwater"
hold up,[hoʊld əp],举起；支撑；耽搁,"Third, the idea that the quackers were caused by a secret submarine from another country does not hold up"
hundreds of,[ˈhənərdz əv],数以百计的,", the settlements of Chaco Canyon in New Mexico in  the American Southwest were notable for their ""great houses,"" massive stone buildings that  contain hundreds of rooms and often stand three or four stories high"
hunger for,[ˈhəŋgər fər],渴望,
hunt for,[hənt fər],搜寻,
impose on,[ˌɪmˈpoʊz ɔn],强迫；施加影响于,Many signals that animals make seem to impose on the signalers costs that are overly damaging
impress (sb.) with,[ˌɪmˈprɛs (sb*.) wɪθ],给（某人）以深刻印象,
